Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"147","'516","Namibia","6979","Terrestrial barren land","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24004.580000","22703.090000",,
"147","'516","Namibia","6980","Permanent snow and glaciers","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"147","'516","Namibia","6980","Permanent snow and glaciers","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.110000","0.060000","0.060000","0.090000","0.000000","0.110000","0.000000","0.020000","0.020000","0.000000","0.000000","0.000000","0.000000","0.110000","0.060000","0.110000","0.040000","0.000000","0.000000","0.000000","0.000000"
"147","'516","Namibia","6980","Permanent snow and glaciers","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"147","'516","Namibia","6980","Permanent snow and glaciers","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"147","'516","Namibia","6981","Inland water bodies","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"21.130000","19.480000","20.980000","21.490000","20.810000",,,,
"147","'516","Namibia","6981","Inland water bodies","5007","Area from MODIS","1000 ha",,,,,,,,,,"29.680000","29.770000","29.570000","29.250000","29.210000","29.720000","29.810000","31.780000","33.980000","33.960000","35.180000","35.350000","32.420000","32.310000","31.820000","29.790000","29.940000","29.890000","29.590000","29.740000","30.170000","30.320000","30.370000"
"147","'516","Namibia","6981","Inland water bodies","5008","Area from CCI_LC","1000 ha","532.750000","532.750000","532.750000","532.880000","533.100000","533.730000","533.790000","533.670000","533.620000","533.620000","532.460000","531.930000","531.910000","531.910000","531.880000","531.880000","532.920000","536.230000","547.390000","553.260000","556.200000","556.370000","556.370000","556.370000","556.370000","556.700000","556.700000","556.700000","556.700000","556.700000","557.650000",
"147","'516","Namibia","6981","Inland water bodies","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.080000","59.970000",,
"147","'516","Namibia","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"4.240000","4.240000","4.240000","4.240000","4.240000",,,,
"147","'516","Namibia","6982","Coastal water bodies and intertidal areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"147","'516","Namibia","6982","Coastal water bodies and intertidal areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6970","Artificial surfaces (including urban and associated areas)","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","'520","Nauru","6970","Artificial surfaces (including urban and associated areas)","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"148","'520","Nauru","6970","Artificial surfaces (including urban and associated areas)","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.100000","0.120000",,
"148","'520","Nauru","6971","Herbaceous crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6971","Herbaceous crops","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","'520","Nauru","6971","Herbaceous crops","5008","Area from CCI_LC","1000 ha","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000",
"148","'520","Nauru","6971","Herbaceous crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","0.000000",,
"148","'520","Nauru","6972","Woody crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6972","Woody crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6972","Woody crops","5008","Area from CCI_LC","1000 ha","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000","0.520000",
"148","'520","Nauru","6972","Woody crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6973","Multiple or layered crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6973","Multiple or layered crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6973","Multiple or layered crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6983","Grassland","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6983","Grassland","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.130000","0.110000","0.130000","0.340000","0.300000","0.340000","0.260000","0.000000","0.000000","0.040000","0.000000","0.110000","0.170000","0.210000","0.150000","0.260000","0.280000","0.240000","0.150000","0.170000","0.090000","0.060000","0.090000"
"148","'520","Nauru","6983","Grassland","5008","Area from CCI_LC","1000 ha","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000","0.070000",
"148","'520","Nauru","6983","Grassland","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.750000","1.140000",,
"148","'520","Nauru","6974","Tree-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6974","Tree-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"1.220000","1.300000","1.260000","1.070000","1.090000","1.110000","1.200000","1.450000","1.430000","1.390000","1.430000","1.350000","1.260000","1.200000","1.260000","1.180000","1.150000","1.200000","1.280000","1.280000","1.350000","1.390000","1.350000"
"148","'520","Nauru","6974","Tree-covered areas","5008","Area from CCI_LC","1000 ha","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000",
"148","'520","Nauru","6974","Tree-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.030000","0.680000",,
"148","'520","Nauru","6975","Mangroves","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6975","Mangroves","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.020000","0.000000","0.020000","0.020000","0.060000","0.020000","0.000000","0.000000","0.020000","0.020000","0.000000","0.020000","0.040000","0.040000","0.020000","0.020000","0.020000","0.000000","0.000000","0.000000","0.040000","0.020000","0.020000"
"148","'520","Nauru","6975","Mangroves","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"148","'520","Nauru","6975","Mangroves","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"148","'520","Nauru","6976","Shrub-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6976","Shrub-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","'520","Nauru","6976","Shrub-covered areas","5008","Area from CCI_LC","1000 ha","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000","0.010000",
"148","'520","Nauru","6976","Shrub-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"148","'520","Nauru","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.020000","0.020000","0.040000","0.040000","0.020000","0.000000","0.000000","0.000000","0.020000","0.020000","0.040000","0.000000","0.000000","0.000000","0.040000","0.020000","0.020000","0.020000","0.020000","0.000000","0.000000","0.000000","0.020000"
"148","'520","Nauru","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"148","'520","Nauru","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"148","'520","Nauru","6978","Sparsely natural vegetated areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6978","Sparsely natural vegetated areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6978","Sparsely natural vegetated areas","5008","Area from CCI_LC","1000 ha","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000","0.130000",
"148","'520","Nauru","6978","Sparsely natural vegetated areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6979","Terrestrial barren land","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6979","Terrestrial barren land","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","'520","Nauru","6979","Terrestrial barren land","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"148","'520","Nauru","6979","Terrestrial barren land","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.160000","0.110000",,
"148","'520","Nauru","6980","Permanent snow and glaciers","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6980","Permanent snow and glaciers","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","'520","Nauru","6980","Permanent snow and glaciers","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"148","'520","Nauru","6980","Permanent snow and glaciers","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"148","'520","Nauru","6981","Inland water bodies","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6981","Inland water bodies","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000","0.790000"
"148","'520","Nauru","6981","Inland water bodies","5008","Area from CCI_LC","1000 ha","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000",
"148","'520","Nauru","6981","Inland water bodies","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.080000","0.080000",,
"148","'520","Nauru","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000",,,,
"148","'520","Nauru","6982","Coastal water bodies and intertidal areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148","'520","Nauru","6982","Coastal water bodies and intertidal areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"90.650000","96.330000","96.920000","97.200000","97.390000",,,,
"149","'524","Nepal","6970","Artificial surfaces (including urban and associated areas)","5007","Area from MODIS","1000 ha",,,,,,,,,,"31.460000","31.670000","31.670000","31.670000","31.700000","31.700000","31.720000","31.720000","31.720000","31.760000","31.870000","31.890000","31.930000","31.950000","32.170000","32.210000","32.620000","33.050000","33.300000","33.600000","33.770000","34.610000","34.870000"
"149","'524","Nepal","6970","Artificial surfaces (including urban and associated areas)","5008","Area from CCI_LC","1000 ha","10.630000","10.790000","10.900000","11.040000","11.130000","11.220000","11.430000","11.650000","12.000000","13.920000","14.800000","15.280000","15.620000","16.210000","17.250000","17.940000","18.580000","19.450000","20.070000","20.800000","21.570000","22.830000","25.470000","26.690000","26.690000","26.870000","26.930000","27.000000","27.300000","30.170000","34.240000",
"149","'524","Nepal","6970","Artificial surfaces (including urban and associated areas)","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.610000","125.020000",,
"149","'524","Nepal","6971","Herbaceous crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2428.750000","2427.640000","2425.750000","2424.830000","2424.130000",,,,
"149","'524","Nepal","6971","Herbaceous crops","5007","Area from MODIS","1000 ha",,,,,,,,,,"2388.370000","2265.900000","2347.650000","2296.840000","2286.790000","2269.420000","2215.360000","2230.570000","2251.180000","2238.390000","2206.490000","2214.590000","2164.620000","2140.430000","2112.240000","2113.790000","2100.160000","2104.910000","2102.800000","2046.680000","2089.890000","2106.330000","2099.490000"
"149","'524","Nepal","6971","Herbaceous crops","5008","Area from CCI_LC","1000 ha","2965.170000","2953.990000","2942.990000","2944.530000","2935.550000","2934.110000","2933.180000","3029.040000","3026.140000","3026.470000","3021.960000","3013.130000","3004.670000","2997.840000","2993.340000","2990.780000","2983.390000","2972.690000","2966.420000","2942.860000","2946.480000","2941.150000","2920.670000","2911.270000","2874.560000","2856.030000","2920.060000","2905.810000","2909.480000","2889.230000","2873.890000",
"149","'524","Nepal","6971","Herbaceous crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1754.680000","1698.370000",,
"149","'524","Nepal","6972","Woody crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6972","Woody crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6972","Woody crops","5008","Area from CCI_LC","1000 ha","48.290000","59.320000","70.240000","81.390000","92.190000","103.150000","114.100000","129.130000","140.250000","151.640000","155.300000","162.700000","169.830000","174.870000","178.810000","180.250000","188.140000","198.630000","206.830000","229.420000","224.880000","229.610000","251.350000","259.520000","259.350000","269.540000","206.840000","215.750000","209.490000","222.200000","231.020000",
"149","'524","Nepal","6972","Woody crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6973","Multiple or layered crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6973","Multiple or layered crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6973","Multiple or layered crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6983","Grassland","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2152.280000","2147.790000","2144.870000","2143.270000","2141.550000",,,,
"149","'524","Nepal","6983","Grassland","5007","Area from MODIS","1000 ha",,,,,,,,,,"2677.440000","2626.750000","2628.170000","2665.080000","2671.600000","2680.750000","2603.950000","2588.150000","2588.450000","2611.100000","2607.160000","2662.490000","2613.620000","2584.240000","2633.170000","2631.520000","2574.960000","2594.660000","2578.190000","2568.690000","2521.530000","2460.260000","2495.780000"
"149","'524","Nepal","6983","Grassland","5008","Area from CCI_LC","1000 ha","3176.080000","3176.060000","3176.050000","3159.390000","3157.260000","3157.780000","3159.080000","3189.230000","3190.660000","3195.160000","3192.920000","3189.310000","3186.520000","3184.900000","3185.200000","3183.940000","3184.840000","3186.230000","3187.140000","3187.570000","3187.760000","3189.290000","3190.770000","3190.770000","3183.150000","3180.600000","3178.440000","3172.300000","3170.060000","3166.430000","3160.140000",
"149","'524","Nepal","6983","Grassland","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2867.120000","2955.330000",,
"149","'524","Nepal","6974","Tree-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"8139.460000","8133.550000","8133.190000","8133.040000","8132.930000",,,,
"149","'524","Nepal","6974","Tree-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"7851.280000","7985.580000","7919.730000","7943.460000","7973.070000","8004.220000","8101.900000","8083.010000","8081.990000","8088.240000","8127.180000","8096.210000","8196.380000","8239.910000","8245.670000","8267.700000","8311.940000","8294.110000","8298.190000","8372.690000","8359.020000","8401.790000","8402.600000"
"149","'524","Nepal","6974","Tree-covered areas","5008","Area from CCI_LC","1000 ha","7222.470000","7222.490000","7222.480000","7247.570000","7252.220000","7245.430000","7233.890000","7067.600000","7055.690000","7034.770000","7040.300000","7052.420000","7061.200000","7072.960000","7074.510000","7084.510000","7084.900000","7082.460000","7078.060000","7078.440000","7077.880000","7074.820000","7068.540000","7068.650000","7117.400000","7129.360000","7126.100000","7136.360000","7139.310000","7148.120000","7157.310000",
"149","'524","Nepal","6974","Tree-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7735.790000","7834.770000",,
"149","'524","Nepal","6975","Mangroves","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6975","Mangroves","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"149","'524","Nepal","6975","Mangroves","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"149","'524","Nepal","6975","Mangroves","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000",,
"149","'524","Nepal","6976","Shrub-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"211.380000","210.610000","209.910000","209.610000","209.390000",,,,
"149","'524","Nepal","6976","Shrub-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"4.920000","2.510000","1.330000","1.160000","0.750000","0.710000","0.520000","0.790000","0.850000","0.970000","0.790000","0.560000","0.330000","0.310000","0.190000","0.190000","0.160000","0.250000","0.050000","0.040000","0.020000","0.020000","0.020000"
"149","'524","Nepal","6976","Shrub-covered areas","5008","Area from CCI_LC","1000 ha","555.420000","555.410000","555.400000","535.920000","531.550000","528.190000","528.300000","553.500000","555.350000","560.320000","557.540000","550.060000","545.290000","536.610000","534.230000","526.050000","523.910000","524.210000","525.150000","524.650000","525.260000","525.690000","526.740000","526.660000","521.990000","520.680000","522.470000","523.430000","524.980000","523.610000","522.350000",
"149","'524","Nepal","6976","Shrub-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.540000","14.110000",,
"149","'524","Nepal","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"14.860000","20.760000","25.680000","28.520000","30.810000",,,,
"149","'524","Nepal","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5007","Area from MODIS","1000 ha",,,,,,,,,,"48.630000","12.430000","5.550000","3.280000","2.140000","2.210000","1.740000","1.500000","1.010000","0.860000","1.240000","1.160000","1.030000","1.240000","1.240000","1.260000","1.220000","1.390000","1.540000","1.650000","1.800000","1.240000","1.840000"
"149","'524","Nepal","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5008","Area from CCI_LC","1000 ha","2.290000","2.290000","2.290000","2.290000","2.290000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.300000","2.320000","2.320000","2.320000","2.280000","2.280000","2.280000","2.280000","2.270000","2.270000","2.270000",
"149","'524","Nepal","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.890000","0.620000",,
"149","'524","Nepal","6978","Sparsely natural vegetated areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6978","Sparsely natural vegetated areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6978","Sparsely natural vegetated areas","5008","Area from CCI_LC","1000 ha","10.380000","10.380000","10.380000","10.380000","10.380000","10.380000","10.380000","10.380000","10.380000","10.390000","10.390000","10.390000","10.390000","10.390000","10.390000","10.390000","10.390000","10.390000","10.390000","10.400000","10.400000","10.470000","10.470000","10.470000","10.470000","10.470000","10.820000","11.050000","11.270000","11.270000","11.280000",
"149","'524","Nepal","6978","Sparsely natural vegetated areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"149","'524","Nepal","6979","Terrestrial barren land","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"1194.990000","1189.400000","1186.430000","1177.070000","1173.450000",,,,
"149","'524","Nepal","6979","Terrestrial barren land","5007","Area from MODIS","1000 ha",,,,,,,,,,"1450.830000","1523.960000","1520.780000","1515.030000","1475.480000","1446.390000","1457.470000","1448.190000","1428.980000","1435.330000","1437.770000","1418.780000","1403.090000","1401.110000","1381.840000","1394.210000","1428.280000","1432.070000","1432.010000","1409.780000","1396.810000","1356.490000","1373.460000"
